userID,assessmentItemID,testId,answerCode,Timestamp,KnowledgeTag
3492,A090037008,A010000046,0,2020-10-23 08:42:55,2067
3142,A050126006,A060000035,1,2020-04-27 13:24:16,1576
4114,A010057004,A030000003,0,2020-08-09 10:02:16,7935
4574,A030028005,A010000021,1,2020-06-25 03:00:20,5761
1419,A070067011,A070000152,1,2020-10-11 20:54:08,7333
7156,A080071001,A070000049,1,2020-09-26 06:47:41,705
6358,A040027008,A030000042,1,2020-05-01 08:36:32,4799
735,A070050007,A010000067,1,2020-07-16 07:21:54,5810
3635,A010014002,A060000117,0,2020-06-26 23:26:56,6557
2237,A060066005,A060000012,0,2020-09-10 05:11:59,457
5117,A030082005,A040000136,1,2020-09-10 05:14:33,1875
3244,A040148002,A020000105,1,2020-04-08 21:58:25,8899
4671,A080111001,A080000062,0,2020-08-26 11:33:56,1931
6095,A050035005,A040000160,1,2020-10-22 12:41:23,6647
2754,A060056001,A030000168,1,2020-05-05 23:26:18,448
2751,A070017007,A090000046,1,2020-08-27 10:48:04,7815
2043,A020027006,A010000064,0,2020-07-05 23:56:44,6455
567,A060049004,A030000016,1,2020-06-07 05:45:58,2100
6480,A060080003,A090000031,1,2020-09-24 14:46:36,2103
6446,A010152002,A010000189,1,2020-08-28 01:17:36,10404
4548,A070119005,A070000074,1,2020-10-07 09:07:15,2115
4605,A050062004,A010000110,0,2020-08-13 00:30:02,1261
7124,A060163007,A060000115,0,2020-06-18 11:13:54,4685
4753,A020018005,A040000034,1,2020-07-09 10:52:19,616
5133,A020114002,A040000010,0,2020-09-25 04:00:28,9519
5407,A060020003,A080000065,0,2020-09-22 09:11:00,608
2921,A090065008,A040000058,1,2020-04-13 00:48:25,7924
1615,A030182003,A030000156,0,2020-10-12 09:34:34,3804
4309,A060003002,A030000082,0,2020-07-28 03:40:53,1260
2200,A020187005,A050000084,1,2020-05-12 06:37:06,8343
6973,A040100002,A010000131,0,2020-06-11 11:09:33,443
1270,A010037003,A010000153,1,2020-02-18 09:13:38,10182
197,A030183005,A010000157,0,2020-06-04 03:42:19,9090
6003,A030155002,A060000166,1,2020-02-09 03:21:18,481
7324,A060136007,A030000189,0,2020-09-02 08:09:13,2113
2635,A070087008,A040000024,1,2020-05-02 01:36:01,6648
4525,A040091003,A050000065,0,2020-07-07 06:34:23,9125
5040,A070072005,A010000106,1,2020-10-31 01:55:25,447
3231,A060007002,A090000070,1,2020-04-10 01:35:08,1264
3827,A050057005,A020000153,0,2020-07-22 12:24:24,5846
7425,A070153001,A010000169,1,2020-06-25 03:10:39,7621
4457,A080018001,A040000191,1,2020-11-13 06:38:30,7863
5504,A050111007,A080000008,0,2020-06-23 21:16:23,7228
5601,A040123005,A070000152,0,2020-04-04 12:18:58,447
2536,A050117004,A050000010,0,2020-05-26 11:13:03,610
3782,A080131007,A060000101,1,2020-09-16 09:34:05,10572
6075,A040097005,A010000135,0,2020-10-02 12:22:51,8003
3678,A010056002,A050000144,0,2020-12-18 06:55:48,9067
4201,A020043002,A010000056,1,2020-09-16 04:39:01,8006
1778,A040109001,A050000086,0,2020-06-16 04:11:53,4971
6580,A060044001,A070000129,0,2020-10-15 01:43:23,9169
2148,A070043007,A040000106,0,2020-10-05 01:50:09,438
4665,A050124002,A010000066,1,2020-09-17 22:08:58,7751
3013,A070009002,A070000064,1,2020-04-28 08:41:51,9171
6278,A060038003,A080000046,1,2020-08-17 02:52:37,459
4670,A070099006,A090000065,1,2020-03-27 11:52:01,8892
1641,A040072002,A070000152,1,2020-11-22 06:13:54,7789
611,A050092003,A030000109,1,2020-06-30 03:42:02,1579
3010,A040186002,A010000091,1,2020-09-22 11:07:40,711
347,A080055008,A040000095,0,2020-10-20 05:48:35,3097
2589,A090037001,A060000170,1,2020-06-26 06:56:46,3704
2504,A090019004,A060000134,0,2020-12-17 23:12:03,9064
2496,A070018002,A020000127,1,2020-08-20 20:41:29,4236
6400,A010052006,A070000088,0,2020-09-12 07:14:13,2049
7366,A070118006,A060000025,1,2020-04-26 10:47:57,4662
24,A010179002,A030000149,1,2020-06-18 00:59:26,11236
500,A020127002,A060000015,1,2020-10-14 12:47:32,10608
5000,A030025004,A030000168,0,2020-09-08 11:35:43,10606
3970,A040154005,A080000072,0,2020-03-18 04:34:22,11235
4575,A010101003,A010000075,1,2020-04-29 06:08:54,7866
6493,A060073006,A060000148,0,2020-06-01 09:41:17,392
2393,A070034002,A070000035,0,2020-06-02 23:33:34,10335
1089,A090004006,A020000081,0,2020-06-30 11:12:33,2076
4313,A080019006,A060000102,1,2020-08-27 09:31:38,10403
3882,A050090006,A060000108,0,2020-10-20 23:09:22,8006
5575,A060014004,A020000188,0,2020-09-28 11:25:38,5271
6374,A060119002,A070000055,0,2020-06-30 13:03:41,9126
4942,A050073003,A030000084,1,2020-04-09 11:35:33,10834
516,A020154003,A040000090,1,2020-08-16 23:25:41,1203
2479,A030181002,A040000045,0,2020-12-25 00:39:29,1458
4891,A030121001,A050000109,1,2020-04-16 00:19:48,574
579,A070145007,A040000177,0,2020-10-12 08:58:56,2601
4752,A070085002,A030000109,0,2020-06-23 11:41:58,4724
1931,A070162006,A080000035,1,2020-09-15 01:03:12,710
873,A050192005,A050000067,0,2020-10-15 10:24:25,1444
3756,A020108003,A020000182,0,2020-07-15 07:48:33,618
5158,A060121001,A030000045,0,2020-10-23 03:21:52,1579
4980,A070052008,A070000020,1,2020-08-31 09:11:11,6807
2212,A020036005,A060000148,1,2020-06-15 11:44:08,7747
3250,A020100005,A030000149,0,2020-07-19 05:32:48,2133
2767,A070128001,A030000045,1,2020-11-10 05:39:07,9091
2219,A020124004,A080000106,1,2020-06-27 10:06:39,7600
737,A030194001,A040000164,0,2020-06-17 09:52:22,10837
2912,A020080001,A030000079,1,2020-06-30 13:10:38,10603
2463,A080003008,A020000057,0,2020-06-12 10:55:21,5834
1214,A060120003,A010000154,1,2020-07-02 06:43:55,6456
4220,A070012004,A040000044,1,2020-10-23 02:37:36,7822
4618,A060054004,A060000107,0,2020-05-20 01:48:27,1984
3735,A040137002,A010000100,1,2020-10-20 13:33:08,351
7176,A070061009,A080000009,0,2020-05-10 02:48:47,1450
6766,A020033001,A010000142,0,2020-10-21 10:52:59,1271
5006,A040132003,A010000113,1,2020-03-02 05:06:07,7788
6916,A050044005,A050000090,0,2020-02-24 06:48:10,601
4491,A070091007,A060000068,0,2020-08-13 21:08:54,1876
6678,A060150001,A020000093,0,2020-06-02 22:58:37,355
6376,A030113004,A060000044,0,2020-08-03 05:42:41,3693
4379,A050016002,A050000147,1,2020-08-19 12:27:22,3691
208,A080062001,A060000124,1,2020-10-07 12:55:35,374
1490,A060002003,A020000107,0,2020-10-08 14:16:24,1200
4616,A030140002,A010000123,0,2020-11-04 06:51:55,1263
3421,A020024005,A050000103,0,2020-03-14 04:42:44,439
571,A060073007,A030000152,1,2020-06-08 07:35:15,7691
996,A030013003,A030000040,1,2020-08-07 00:38:39,4680
2955,A070091002,A090000019,0,2020-09-02 05:35:21,9078
1891,A020175003,A070000035,0,2020-09-10 12:20:52,10398
6992,A070141005,A020000152,0,2020-09-27 03:36:44,8027
1326,A070105004,A040000048,1,2020-03-12 03:57:08,7333
3412,A090054006,A040000033,0,2020-09-23 06:19:57,9099
4106,A030108002,A050000036,0,2020-08-11 09:45:31,9832
1142,A010073005,A020000125,0,2020-06-25 07:47:59,7694
6209,A040009005,A060000039,1,2020-04-15 06:32:52,8131
4961,A070112002,A020000022,1,2020-10-06 23:09:59,8421
889,A080036007,A030000073,1,2020-05-27 22:22:57,5286
2551,A080125006,A080000055,0,2020-05-12 19:53:19,7811
1339,A050036007,A060000055,1,2020-04-30 09:02:05,9925
1505,A090028004,A060000113,1,2020-06-18 04:51:24,5261
2861,A050165003,A060000095,0,2020-10-11 06:21:23,398
6189,A070001002,A040000040,1,2020-08-10 03:31:15,461
2246,A070050004,A030000087,1,2020-09-04 19:23:27,397
6333,A020007002,A040000018,0,2020-06-05 00:09:47,7621
245,A010082002,A080000019,1,2020-04-21 11:16:54,8016
6569,A080019008,A030000013,0,2020-10-23 08:11:23,7915
2649,A050135001,A030000019,0,2020-07-19 03:19:22,1874
1719,A010075003,A040000181,0,2020-09-18 07:37:23,8096
6245,A040066001,A050000011,0,2020-10-13 13:18:02,438
1719,A070043010,A080000008,0,2020-08-20 13:08:02,8020
4576,A010014005,A050000141,0,2020-04-29 07:16:36,9811
952,A010072003,A020000091,1,2020-09-03 07:36:39,9069
6137,A070012002,A020000086,0,2020-10-12 05:50:37,1253
5845,A050053003,A090000017,1,2020-10-13 07:58:02,626
3744,A080021002,A090000015,1,2020-06-02 02:12:16,4974
5847,A040193004,A010000141,1,2020-07-24 04:13:40,7309
6167,A080005002,A020000111,0,2020-10-19 13:39:44,7928
6485,A050174002,A080000130,0,2020-12-01 02:39:48,2613
4725,A060156004,A080000039,1,2020-08-06 07:04:07,121
163,A020143003,A080000052,0,2020-09-08 12:58:16,2108
4023,A020144001,A030000136,1,2020-12-25 01:55:05,2870
2196,A020071005,A010000109,0,2020-10-12 03:16:25,1580
2976,A030033006,A040000132,1,2020-09-14 21:56:27,10402
3708,A070128004,A070000066,0,2020-10-20 01:49:33,5762
1021,A070018003,A080000065,1,2020-10-28 02:12:54,307
5038,A040084005,A070000107,1,2020-09-11 04:28:43,7936
6577,A030075003,A030000148,1,2020-05-06 09:14:10,3826
1479,A070058005,A070000138,0,2020-09-25 14:17:52,5814
4131,A010160002,A060000001,0,2020-06-04 06:07:14,1548
2609,A040142004,A020000191,0,2020-05-09 03:16:12,4660
2994,A080033008,A090000059,1,2020-07-14 08:01:24,7170
4935,A030147001,A020000032,1,2020-08-10 04:35:35,3792
5913,A060050001,A080000090,0,2020-07-31 02:35:01,4797
2506,A060033007,A010000184,0,2020-06-09 10:18:29,8423
4454,A030006001,A060000156,1,2020-04-27 17:16:22,9099
4762,A050138001,A030000170,1,2020-10-28 06:42:45,360
4237,A070150002,A090000067,0,2020-01-31 08:53:00,5781
2618,A070102001,A050000132,0,2020-07-23 10:30:52,9852
2937,A030033003,A030000102,0,2020-01-02 12:55:02,7925
392,A010042005,A030000127,1,2020-10-31 05:18:19,547
3833,A020007003,A080000117,0,2020-06-18 22:17:27,2621
5295,A040099006,A040000078,1,2020-03-26 04:33:33,10332
1355,A070109006,A040000167,0,2020-09-12 04:39:09,596
23,A070127003,A060000163,0,2020-05-12 23:15:46,1262
6950,A070098006,A090000040,0,2020-03-03 06:03:54,6800
6002,A010036001,A010000190,1,2020-07-16 10:16:18,8132
4635,A080050004,A040000014,0,2020-07-25 13:12:21,7167
4197,A080137007,A030000158,0,2020-05-17 01:48:31,612
6223,A040137003,A040000181,1,2020-10-14 08:39:33,8136
5275,A060140001,A060000036,1,2020-04-27 04:45:34,8887
7298,A020086009,A020000077,0,2020-08-12 14:06:26,2625
4654,A020033004,A080000070,0,2020-02-18 11:16:15,10572
6553,A090009008,A040000029,0,2020-10-21 09:50:49,1395
6852,A030159005,A040000160,0,2020-09-19 00:46:32,5619
2283,A070069009,A070000142,1,2020-08-21 00:48:24,4498
7314,A040166003,A020000038,1,2020-06-09 05:07:56,5258
1814,A050173002,A030000184,1,2020-04-04 02:03:42,587
6728,A040183001,A090000037,1,2020-09-21 03:47:06,11241
6264,A020183006,A020000156,1,2020-10-21 12:03:20,1464
7096,A040161006,A010000189,1,2020-09-14 10:46:01,10618
4447,A080025005,A090000017,0,2020-08-13 02:57:42,4963
5520,A080100007,A030000004,1,2020-01-21 11:49:49,7914
7069,A040169004,A020000010,0,2020-03-08 23:07:42,9500
990,A050147003,A060000105,1,2020-03-24 08:19:02,8891
3787,A070034004,A030000121,1,2020-03-04 06:39:29,8006
6717,A030099002,A040000164,1,2020-10-15 09:23:38,609
93,A070118005,A060000016,0,2020-10-11 19:22:36,3757
1009,A010017002,A020000022,1,2020-09-29 17:54:05,6785
3373,A080009008,A010000105,1,2020-08-08 09:46:36,972
3148,A070010006,A050000097,1,2020-10-18 11:19:00,1728
1851,A040047002,A020000006,1,2020-10-12 06:56:04,1260
6976,A030151003,A010000178,1,2020-09-26 05:04:58,7636
3845,A080095002,A030000051,1,2020-05-19 06:20:56,5261
1116,A060161003,A040000084,0,2020-10-08 07:59:01,8908
5914,A040053004,A020000015,0,2020-07-28 07:12:25,8289
5291,A070084009,A030000054,1,2020-08-04 02:08:57,4957
5818,A050088007,A020000146,1,2020-12-01 04:49:59,4784
5,A070097007,A070000070,0,2020-08-05 14:36:06,10182
1820,A010176002,A020000160,0,2020-09-19 06:09:00,5781
4168,A040004003,A040000028,1,2020-10-25 08:30:09,1269
4055,A090016003,A020000013,1,2020-10-27 04:45:50,11236
5333,A040058005,A060000067,0,2020-08-22 01:58:16,2107
4979,A090067008,A060000093,1,2020-03-13 05:11:03,2109
192,A050090005,A060000170,1,2020-09-13 08:37:11,8244
3953,A050034001,A010000161,0,2020-10-02 05:53:43,4972
110,A060123006,A030000136,1,2020-05-09 21:58:21,4678
1661,A020071004,A040000044,0,2020-07-19 02:50:04,7310
3658,A010054002,A010000042,1,2020-08-28 11:37:46,10403
786,A060022006,A080000133,0,2020-09-02 11:49:58,1249
4184,A030127009,A040000036,1,2020-12-17 07:45:12,9162
5921,A070009004,A070000076,0,2020-08-27 00:07:38,2010
3881,A040013004,A040000186,0,2020-08-07 10:06:18,5271
3421,A090064005,A040000034,0,2020-11-12 05:45:41,2887
5787,A080048001,A030000107,1,2020-10-16 06:31:16,8130
3236,A020020002,A040000171,1,2020-07-08 10:09:37,4746
6370,A010036005,A050000117,0,2020-08-26 07:45:57,8123
6263,A020039005,A030000027,1,2020-01-29 05:19:18,6806
7402,A070129004,A040000043,0,2020-12-25 23:40:32,6804
5969,A070038004,A010000145,0,2020-04-22 02:19:00,419
3609,A040087004,A050000079,1,2020-04-19 02:54:01,5846
2899,A060144002,A090000003,0,2020-08-08 01:42:51,10590
6553,A030192001,A020000060,1,2020-02-14 07:12:37,331
7231,A060092001,A020000031,0,2020-05-01 13:39:46,551
2188,A070083008,A010000177,1,2020-05-26 01:12:34,1964
6683,A060049003,A040000073,1,2020-04-03 03:24:20,8429
6590,A040157005,A040000002,1,2020-08-29 07:15:27,7230
7007,A020162003,A020000159,1,2020-02-24 01:30:15,3821
1172,A080137003,A010000013,1,2020-10-07 01:42:31,7800
4710,A030158004,A040000118,1,2020-06-08 11:54:38,5783
2574,A050153003,A050000155,0,2020-06-25 13:15:34,9232
2520,A010140002,A060000040,1,2020-12-17 02:48:23,10766
1815,A050184001,A030000178,0,2020-05-14 06:27:38,608
3859,A060053005,A010000060,0,2020-07-24 03:53:51,7815
2562,A080062006,A050000030,0,2020-08-27 10:27:27,8022
5638,A010009004,A070000070,1,2020-07-30 00:23:13,2069
3955,A060040007,A040000077,0,2020-08-11 03:01:13,2068
2505,A080133002,A070000038,0,2020-07-28 04:17:31,435
2095,A050146003,A020000069,0,2020-09-21 16:29:04,2075
3964,A030094005,A070000044,1,2020-11-10 07:09:26,5656
6560,A010135004,A070000083,1,2020-11-02 05:43:33,441
4105,A040137001,A010000002,0,2020-08-12 23:30:02,461
5001,A040117001,A050000075,0,2020-03-12 00:19:48,9744
3321,A060061007,A050000127,0,2020-09-15 09:53:49,9122
1481,A070043012,A030000173,0,2020-08-11 10:27:49,445
5405,A010029002,A040000125,0,2020-08-13 10:09:11,2111
6243,A010191001,A050000089,0,2020-08-21 06:22:55,6794
5102,A040018005,A070000039,0,2020-09-01 07:23:39,8892
2146,A070111004,A070000032,1,2020-08-27 00:05:03,5284
4855,A020098003,A060000124,1,2020-04-20 09:06:59,9811
2345,A050040006,A040000191,1,2020-08-10 23:59:20,2648
5550,A040135003,A050000123,0,2020-09-01 11:04:00,10784
3253,A060140006,A080000059,1,2020-04-23 05:37:11,2717
2936,A060016002,A030000029,0,2020-08-18 13:14:12,607
1369,A020162001,A060000064,0,2020-06-29 09:21:28,624
7225,A060120002,A010000149,0,2020-12-01 01:22:45,1180
5218,A010166005,A070000075,0,2020-07-22 12:57:00,1263
5239,A050055005,A050000118,0,2020-06-16 10:53:53,5780
7403,A070096001,A060000051,0,2020-06-08 20:50:37,8428
2117,A020055001,A050000126,0,2020-08-13 01:31:59,11265
6122,A070063001,A010000024,1,2020-03-02 01:53:03,8910
7411,A030155005,A090000011,1,2020-10-25 12:00:48,1444
5801,A010055003,A070000057,1,2020-11-20 04:29:16,2078
1523,A050122003,A040000060,0,2020-06-18 08:00:28,1876
2201,A050119004,A060000144,1,2020-06-08 12:10:53,1934
305,A060117002,A040000160,1,2020-02-13 04:41:31,3752
1959,A070113004,A090000042,0,2020-04-10 09:54:31,1182
1652,A060098004,A050000128,1,2020-06-10 04:10:18,3794
4381,A070101008,A030000164,1,2020-07-30 08:05:20,8892
4103,A020065002,A040000042,0,2020-09-23 05:55:05,10764
6795,A070047003,A040000090,1,2020-02-04 11:40:49,10569
4166,A010022006,A060000072,0,2020-09-01 08:29:06,8247
6589,A030105004,A040000073,0,2020-10-15 10:24:13,3751
3775,A060061002,A040000098,1,2020-06-02 06:57:00,3756
7169,A090056005,A010000032,0,2020-08-20 09:10:19,1982
4591,A070017001,A060000091,1,2020-08-27 10:52:48,1396
6145,A040181004,A030000081,1,2020-11-21 19:57:04,9050
6965,A090043002,A030000022,0,2020-05-20 12:04:08,7597
4352,A040108005,A030000042,0,2020-08-22 01:15:45,1576
834,A030095002,A050000091,1,2020-09-02 07:24:51,10749
3903,A060034007,A080000076,0,2020-06-23 09:39:27,434
6397,A050084003,A070000082,1,2020-09-18 03:06:24,7693
1259,A070099003,A020000040,0,2020-09-29 07:11:17,10760
3608,A070062003,A030000062,0,2020-09-06 05:30:46,9743
7295,A020015004,A010000187,1,2020-10-12 06:18:34,439
283,A040081001,A050000082,1,2020-04-06 05:26:10,9021
146,A060015002,A050000148,1,2020-10-11 12:50:07,396
4044,A010117001,A080000026,0,2020-09-23 02:25:48,5620
5206,A080057007,A050000007,0,2020-09-07 12:23:58,7073
1484,A080023003,A040000161,0,2020-09-08 04:15:53,9073
2905,A030039009,A070000080,1,2020-08-07 02:55:29,7863
3214,A050078006,A090000064,1,2020-10-19 06:53:27,4784
1761,A060183005,A060000185,1,2020-03-19 20:36:14,9927
834,A030001003,A040000009,1,2020-04-16 23:47:12,461
5193,A040110005,A080000044,1,2020-08-11 04:40:10,10396
383,A050050001,A060000026,1,2020-03-24 09:08:56,1463
3781,A080085006,A060000100,1,2020-04-16 04:21:05,7802
5050,A060133002,A010000029,0,2020-06-29 12:26:47,4697
2888,A060090001,A060000019,1,2020-09-29 01:08:51,11270
4082,A010134001,A010000019,1,2020-04-27 21:13:57,8880
6055,A070158006,A010000084,0,2020-04-29 07:39:43,1260
1499,A060123002,A020000003,1,2020-09-21 08:48:47,7913
4380,A070084002,A030000087,1,2020-04-11 21:54:08,4684
4340,A080014006,A060000144,0,2020-08-26 12:01:58,6785
1136,A040139002,A070000041,1,2020-08-25 19:00:39,6308
5224,A070066003,A050000021,0,2020-07-08 12:45:32,2726
2122,A050089006,A050000137,1,2020-06-08 10:28:08,9497
1483,A060037003,A070000157,0,2020-08-29 21:18:10,7118
1306,A030045003,A040000100,0,2020-09-14 06:35:39,5814
1553,A010191002,A030000169,1,2020-10-07 01:04:42,7813
4403,A040050002,A020000058,1,2020-08-27 08:28:26,7076
6459,A040057006,A080000016,0,2020-05-14 13:34:59,8911
1127,A070049008,A030000172,0,2020-05-13 11:06:26,439
6099,A080004007,A060000161,0,2020-10-22 03:49:30,5620
4225,A070001003,A010000001,1,2020-03-06 18:13:32,4672
1929,A070044006,A070000009,0,2020-05-18 10:55:04,9169
3476,A080042004,A070000031,1,2020-09-29 07:39:06,1451
4059,A080011001,A090000064,1,2020-09-08 06:24:54,1935
2486,A060029003,A010000110,0,2020-10-01 10:43:16,714
5359,A050157007,A010000112,0,2020-10-26 14:18:04,1249
2463,A070121002,A080000091,0,2020-08-11 03:43:47,5267
1656,A060155003,A070000093,1,2020-10-13 10:09:17,2644
1046,A080136002,A060000171,0,2020-01-12 08:05:15,2719
4878,A050138007,A060000003,0,2020-02-26 01:32:06,8832
3217,A010068002,A020000080,0,2020-09-25 08:00:25,2100
5922,A040176001,A080000004,1,2020-05-15 13:54:33,7167
5519,A080046004,A030000137,1,2020-09-20 02:45:17,455
5003,A010116005,A070000127,1,2020-07-24 05:20:00,2077
5789,A080005003,A040000090,1,2020-09-02 08:25:47,1548
3445,A070065001,A050000182,0,2020-09-27 06:18:20,10395
1154,A020042002,A040000079,1,2020-09-29 06:03:04,602
4401,A050134001,A050000104,1,2020-09-29 11:03:11,10397
4921,A030056006,A030000056,0,2020-04-29 01:42:35,10569
6717,A060005001,A050000063,0,2020-07-07 06:49:55,605
6595,A040017002,A040000087,0,2020-08-13 19:27:17,1264
5227,A070109004,A040000016,0,2020-10-20 11:03:02,9068
4682,A040091005,A060000116,1,2020-10-10 04:05:07,7636
6263,A010171001,A020000087,1,2020-06-07 08:42:23,713
5062,A050182005,A030000036,0,2020-04-02 22:58:12,5269
5070,A080094003,A010000187,0,2020-08-25 11:34:51,2868
3722,A010171004,A040000016,1,2020-01-13 09:55:18,7823
2760,A070090006,A050000158,1,2020-07-08 06:16:15,6784
5854,A060088004,A070000058,1,2020-02-20 22:37:37,8881
3618,A020089003,A040000088,1,2020-08-05 04:47:11,8017
6261,A070040004,A020000080,1,2020-03-05 02:19:15,8015
7213,A060153002,A070000101,0,2020-06-07 20:55:54,309
276,A020124003,A040000149,1,2020-12-07 19:57:05,7812
3766,A070002006,A010000022,1,2020-04-05 00:53:13,5283
1110,A040016005,A040000024,1,2020-06-15 21:48:37,5846
3378,A090035005,A020000019,0,2020-10-25 02:20:33,2070
1611,A060124001,A050000139,0,2020-09-28 06:06:14,3821
803,A010161004,A070000043,1,2020-07-10 01:45:43,8014
1823,A050023007,A060000141,1,2020-08-27 08:36:07,1259
700,A050072004,A060000123,0,2020-09-29 11:39:07,9660
4619,A010126005,A010000064,1,2020-11-29 20:06:21,6555
3331,A080079001,A030000024,1,2020-10-17 02:29:38,9162
5,A080041004,A020000054,1,2020-04-07 05:00:05,1184
216,A080022002,A070000057,0,2020-09-15 04:38:58,7813
2791,A010099002,A090000018,0,2020-07-06 11:16:51,2110
4968,A040099001,A010000082,1,2020-07-03 11:23:52,1010
3364,A070069004,A050000111,0,2020-11-02 04:58:15,1266
7055,A070046008,A090000044,0,2020-06-05 08:25:30,2087
795,A050149007,A080000045,0,2020-02-25 00:55:20,608
1547,A020096004,A050000041,0,2020-08-25 12:26:34,10398
1009,A070145008,A090000021,0,2020-02-28 06:19:19,339
2213,A080134002,A010000142,1,2020-10-12 06:23:10,7809
1772,A060103002,A030000090,1,2020-01-21 04:43:09,9126
4397,A010078005,A010000120,0,2020-10-19 08:02:39,10421
733,A060101002,A050000055,0,2020-10-20 02:59:30,459
3254,A030039010,A010000098,0,2020-08-07 04:00:17,7798
1354,A020141006,A040000163,1,2020-09-18 12:49:55,4961
3829,A090031002,A070000128,1,2020-03-04 01:41:05,5542
5141,A030135005,A060000089,1,2020-11-12 09:46:00,4210
4360,A030160001,A090000074,1,2020-03-13 04:22:52,600
3185,A080062005,A070000012,1,2020-07-11 23:30:04,1200
5492,A060129006,A030000190,1,2020-08-17 02:20:40,5259
5831,A060132006,A080000021,0,2020-09-08 03:37:45,8094
431,A060130001,A050000016,0,2020-07-03 02:28:41,5300
3634,A070108008,A060000031,0,2020-08-18 02:06:22,1255
1,A040033005,A020000177,1,2020-09-09 00:22:35,449
6823,A050110006,A050000051,0,2020-03-21 07:45:09,7229
4713,A070044008,A070000057,0,2020-06-28 04:33:54,1934
5392,A050049001,A020000054,0,2020-08-19 06:40:55,9172
7251,A040049002,A070000019,1,2020-03-06 00:40:01,974
1651,A080008006,A080000086,1,2020-10-12 16:20:48,9077
4794,A050092005,A070000122,1,2020-10-10 13:07:28,9829
5997,A060172002,A020000110,0,2020-10-05 10:35:16,10608
5542,A030144005,A040000196,1,2020-03-18 20:27:39,443
4278,A020012004,A060000012,1,2020-07-10 11:40:34,8022
5256,A010089005,A040000092,0,2020-09-07 05:43:19,4243
280,A070001008,A070000133,1,2020-03-24 02:40:29,4723
7309,A060145001,A010000079,1,2020-08-29 02:22:10,1450
1049,A020113002,A020000001,1,2020-10-15 12:57:13,4684
4268,A010001005,A040000161,1,2020-08-21 22:01:28,3288
6618,A080092001,A080000022,1,2020-09-24 08:02:19,1464
2975,A080050008,A010000109,0,2020-07-16 09:27:06,8830
4835,A020187002,A070000160,1,2020-07-07 06:39:52,365
6660,A030030002,A070000142,0,2020-05-20 05:58:39,2620
2090,A060171001,A030000043,1,2020-07-15 13:13:38,7228
297,A030157001,A050000004,1,2020-09-16 13:02:08,9078
5310,A060128001,A080000052,1,2020-06-26 04:55:33,458
4388,A090022007,A010000044,0,2020-12-22 02:45:47,10333
2102,A070052003,A030000117,1,2020-07-08 05:56:07,2128
758,A020195003,A010000038,0,2020-09-22 04:35:13,1395
3563,A040063003,A070000014,1,2020-04-22 03:08:43,8425
6913,A060181007,A090000071,1,2020-05-15 06:36:42,10625
846,A070129006,A010000079,1,2020-11-19 08:48:00,1203
5137,A010073002,A040000061,0,2020-03-30 20:41:09,2605
1733,A060097007,A070000164,1,2020-07-22 14:12:45,2123
2505,A090050001,A060000106,0,2020-04-07 19:06:32,9161
1335,A060083003,A040000197,0,2020-08-06 09:28:40,8893
4592,A030023004,A030000143,1,2020-07-28 08:29:17,6794
3628,A040196002,A030000034,1,2020-06-22 22:00:43,7073
3438,A070052012,A070000052,1,2020-11-02 02:30:56,7600
3779,A070084001,A060000075,0,2020-10-23 06:36:56,612
5597,A030073001,A030000197,1,2020-08-22 22:46:33,2853
547,A040184007,A060000045,0,2020-04-28 07:31:15,9829
531,A010149002,A070000154,0,2020-08-20 12:46:16,8014
6769,A030111003,A050000129,1,2020-08-25 07:29:33,7863
5450,A050130007,A060000036,1,2020-06-04 09:55:10,547
2753,A070151001,A020000092,1,2020-08-02 07:20:02,9745
78,A060086006,A060000002,1,2020-10-26 11:39:56,8124
577,A080082005,A050000082,0,2020-10-13 12:04:49,8092
3666,A030048001,A050000153,0,2020-09-22 10:03:05,31
6346,A060113005,A010000152,1,2020-08-17 23:54:08,121
2387,A020131001,A020000185,0,2020-06-16 13:42:41,435
5663,A040019003,A080000075,0,2020-12-12 05:34:03,6307
5692,A020169002,A040000198,0,2020-08-24 03:47:18,4604
1414,A030101004,A040000111,0,2020-07-16 01:53:43,1455
3878,A030162004,A070000067,0,2020-10-22 09:49:00,10624
1626,A070068002,A040000016,1,2020-07-22 02:12:52,5543
4510,A020084001,A090000015,0,2020-10-26 08:39:32,7920
3944,A060010006,A020000113,1,2020-06-30 08:45:50,433
4816,A040037001,A020000151,1,2020-07-24 02:04:51,594
4240,A020173005,A060000132,0,2020-03-31 01:08:33,78
7143,A010095005,A050000129,1,2020-05-16 03:22:02,610
2151,A030013001,A030000136,0,2020-06-25 06:34:15,2131
3974,A030122004,A020000161,0,2020-09-10 07:27:48,407
1494,A070044009,A060000037,0,2020-04-22 12:00:49,3820
892,A080051003,A060000141,0,2020-03-12 09:53:11,1984
3311,A070116004,A020000045,1,2020-09-16 16:05:17,1880
1787,A010139003,A070000023,1,2020-05-16 13:53:51,1581
1349,A040151003,A030000070,1,2020-07-16 07:49:08,1581
1460,A070022008,A020000039,0,2020-03-24 06:17:03,8427
4313,A050143001,A090000051,0,2020-09-01 00:26:12,447
7021,A040093005,A040000027,0,2020-08-07 05:53:45,465
7073,A040062005,A060000103,1,2020-10-19 13:49:28,6308
2242,A070052006,A020000014,0,2020-07-09 10:43:55,9082
1913,A070021008,A040000189,0,2020-10-20 01:35:34,7938
